Source,Link,Headline,Description,Date,Timestamp,Topic,Author,Region,Article_Content
Fox News,https://www.foxnews.com/politics/russia-casualties-ukraine-war,Russia has suffered more casualties in Ukraine war than all other conflicts combined since WWII: Pentagon,"Russia has suffered some 600,000 casualties in its war with Ukraine — more than its losses in every conflict since World War II combined, according to U.S. officials.",4 days ago,2024-10-15 13:34:29.568857,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/biden-nato-chief-ukraine-war-prevented-obama-crimea-russia,"Biden, NATO head claim a stronger Obama response to Crimea invasion may have prevented Ukraine war",Outgoing NATO chief Jens Stoltenberg insisted the war in Ukraine may not have happened if the U.S. and NATO had a stronger response to Russia's invasion of Crimea in 2014.,4 days ago,2024-10-15 13:34:29.656022,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/category/world/conflicts/ukraine,Ukraine | Fox News,Ukraine,7 hours ago,2024-10-15 13:34:29.753147,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/media/russia-ukraine-conflict-war-us-will-cain,"In the Russia-Ukraine conflict, war should not be blind: Will Cain","Our leaders need to be rational when it comes to deciding whether to go to war, Fox News host says.","March 8, 2022",2024-10-15 13:34:29.838333,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/russian-invades-ukraine-largest-europe-attack-wwii,Russia invades Ukraine in largest European attack since WWII,"Russia invaded Ukraine on Thursday by land, air and sea in the largest military attack on European continents since WWII. Civilians are fleeing by trains and cars.","February 24, 2022",2024-10-15 13:34:29.932483,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/reporters-notebook-ukraine-war-one-year-on-human-tragedies-and-triumphs,"Reporter's Notebook: Ukraine war one year on, human tragedies and triumphs",Senior Fox News foreign affairs correspondent Greg Palkot reviews a year of reporting from the frontlines of Russia's war against Ukraine.,"February 21, 2023",2024-10-15 13:34:30.023355,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/opinion/ukraine-war-refugees,Ukraine war has taught us that we are all refugees now,The Ukraine war refugee crisis and my recent encounters with those caught up in it revealed horrors but also resiliency and even a sharp sense of humor.,"May 20, 2022",2024-10-15 13:34:30.117741,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/putin-warns-us-nato-risk-war-russia-long-range-strike-bans-lifted-ukraine,"Putin warns US, NATO risk war with Russia if long-range strike bans lifted for Ukraine",Russian President Vladimir Putin has issued another warning to the West they that risk being 'at war' with Moscow as the U.S. and the U.K. consider lifting strike bans on Ukraine's defensive capabilities.,September 13,2024-10-15 13:34:30.208556,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/biggest-twists-russia-ukraine-war-2023,The biggest twists in Russia-Ukraine war in 2023,"Russia faced infighting among its forces as ministry generals and mercenary forces butted heads, but Ukraine did not manage to make the gains it promised.",December 16,2024-10-15 13:34:30.298816,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/white-house-confirms-more-than-100b-in-taxpayer-resources-spent-on-ukraine,White House confirms more than $100B spent on Ukraine war,"EXCLUSIVE: The White House confirmed the Biden administration has spent more than $100 billion in taxpayer resources on the war in Ukraine, according to documents obtained by Fox News Digital.","September 12, 2023",2024-10-15 13:34:30.390140,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/focus-group-reacts-donald-trumps-claim-ukraine-war-dying-settled,Focus group reacts to Donald Trump's claim that Ukraine war is 'dying to be settled',"Republicans significantly backed former President Trump's Ukraine comments during Tuesday's debate, while Democrats appeared unmoved by his remarks and independents showed a slight drop-off.",September 11,2024-10-15 13:34:30.481000,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/tech/ukraine-shows-off-capabilities-new-robotic-war-dogs-video,"Ukraine shows off capabilities of new drone-dropped, flamethrowing robotic war dogs: video","The Ukrainian Ministry of Defense shared a video of a robotic war dog being used in the field with a soldier, who was able to take advantage of the device's thermal imaging.",September 25,2024-10-15 13:34:30.603234,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/chinas-hesitation-discuss-russia-ukraine-war-raises-concerns-pro-moscow-stance,China's hesitation to discuss Russia-Ukraine war raises concerns of pro-Moscow stance,"China has displayed hesitance to engage in discussions about the Russia-Ukraine war, voicing reservations. The country has claimed to have a neutral stance.",May 31,2024-10-15 13:34:30.670065,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/dogs-war-britains-new-robots-aiding-ukraine-terrorizing-russia-drones-continue-dominating-battlefield,"Dogs of war: Britain's new robots aiding Ukraine, terrorizing Russia as drones continue dominating battlefield","The BAD2 drone can serve a range of roles, including reconnaissance and delivery of vital battlefield technology that can help tip a conflict in favor of Ukraine.",August 23,2024-10-15 13:34:30.770112,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/indian-pm-modi-visits-russia-visit-first-time-start-ukraine-war,Indian PM Modi visits Russia visit for first time since start of Ukraine war,"Indian Prime Minister Narendra Modi begins his first visit to Russia since Putin launched his invasion of Ukraine, complicating the relationship between India and Russia.",July 8,2024-10-15 13:34:30.857600,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/trump-shooting-plot-suspect-routh-interviewed-nyt-ukraine-war-efforts-2023-sounded-ridiculous,Trump shooting plot suspect Routh was interviewed by NYT on Ukraine war efforts in 2023: 'Sounded ridiculous',"The New York Times previously interviewed the man suspected of plotting to assassinate former President Trump, Ryan Routh, regarding his efforts in Ukraine.",September 16,2024-10-15 13:34:30.934397,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/trump-describes-how-he-could-solve-russia-ukraine-conflict-24-hours,Trump describes how he could solve Russia-Ukraine conflict in 24 hours,Former President Trump described his plan to stop the war in Ukraine within 24 hours of re-entering the White House in a Sunday interview with Fox News.,"July 16, 2023",2024-10-15 13:34:31.009717,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/hungarys-leader-meets-putin-moscow-discuss-ukraine-war-sparking-eu-criticism,"Hungary's leader meets Putin in Moscow to discuss Ukraine war, sparking EU criticism","Hungarian Prime Minister Viktor Orban met with Russian President Vladimir Putin to discuss the Ukraine war, drawing criticism from EU leaders against appeasement.",July 5,2024-10-15 13:34:31.091079,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/north-korean-troops-now-fighting-russia-ukraine-seoul-says,"North Korean troops now fighting for Russia in Ukraine, Seoul says","North Korea is now sending troops to fight and die in Ukraine alongside Russian soldiers, according to Seoul’s defense minister, Kim Yong-hyun.",5 days ago,2024-10-15 13:34:31.184931,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/john-kerry-russia-ukraine-war-climate-change,John Kerry fears Russia-Ukraine war will distract from climate change,John Kerry warned Wednesday that Russia’s war against Ukraine is going to distract the world from the climate change crisis.,"February 24, 2022",2024-10-15 13:34:31.280179,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/russia-casualties-ukraine-war,Russia has suffered more casualties in Ukraine war than all other conflicts combined since WWII: Pentagon,"Russia has suffered some 600,000 casualties in its war with Ukraine — more than its losses in every conflict since World War II combined, according to U.S. officials.",4 days ago,2024-10-15 13:34:34.520815,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/biden-nato-chief-ukraine-war-prevented-obama-crimea-russia,"Biden, NATO head claim a stronger Obama response to Crimea invasion may have prevented Ukraine war",Outgoing NATO chief Jens Stoltenberg insisted the war in Ukraine may not have happened if the U.S. and NATO had a stronger response to Russia's invasion of Crimea in 2014.,4 days ago,2024-10-15 13:34:34.603454,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/category/world/conflicts/ukraine,Ukraine | Fox News,Ukraine,7 hours ago,2024-10-15 13:34:34.685623,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/media/russia-ukraine-conflict-war-us-will-cain,"In the Russia-Ukraine conflict, war should not be blind: Will Cain","Our leaders need to be rational when it comes to deciding whether to go to war, Fox News host says.","March 8, 2022",2024-10-15 13:34:34.768388,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/russian-invades-ukraine-largest-europe-attack-wwii,Russia invades Ukraine in largest European attack since WWII,"Russia invaded Ukraine on Thursday by land, air and sea in the largest military attack on European continents since WWII. Civilians are fleeing by trains and cars.","February 24, 2022",2024-10-15 13:34:34.852862,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/reporters-notebook-ukraine-war-one-year-on-human-tragedies-and-triumphs,"Reporter's Notebook: Ukraine war one year on, human tragedies and triumphs",Senior Fox News foreign affairs correspondent Greg Palkot reviews a year of reporting from the frontlines of Russia's war against Ukraine.,"February 21, 2023",2024-10-15 13:34:34.946342,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/opinion/ukraine-war-refugees,Ukraine war has taught us that we are all refugees now,The Ukraine war refugee crisis and my recent encounters with those caught up in it revealed horrors but also resiliency and even a sharp sense of humor.,"May 20, 2022",2024-10-15 13:34:35.037437,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/putin-warns-us-nato-risk-war-russia-long-range-strike-bans-lifted-ukraine,"Putin warns US, NATO risk war with Russia if long-range strike bans lifted for Ukraine",Russian President Vladimir Putin has issued another warning to the West they that risk being 'at war' with Moscow as the U.S. and the U.K. consider lifting strike bans on Ukraine's defensive capabilities.,September 13,2024-10-15 13:34:35.124604,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/biggest-twists-russia-ukraine-war-2023,The biggest twists in Russia-Ukraine war in 2023,"Russia faced infighting among its forces as ministry generals and mercenary forces butted heads, but Ukraine did not manage to make the gains it promised.",December 16,2024-10-15 13:34:35.213961,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/white-house-confirms-more-than-100b-in-taxpayer-resources-spent-on-ukraine,White House confirms more than $100B spent on Ukraine war,"EXCLUSIVE: The White House confirmed the Biden administration has spent more than $100 billion in taxpayer resources on the war in Ukraine, according to documents obtained by Fox News Digital.","September 12, 2023",2024-10-15 13:34:35.305877,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/focus-group-reacts-donald-trumps-claim-ukraine-war-dying-settled,Focus group reacts to Donald Trump's claim that Ukraine war is 'dying to be settled',"Republicans significantly backed former President Trump's Ukraine comments during Tuesday's debate, while Democrats appeared unmoved by his remarks and independents showed a slight drop-off.",September 11,2024-10-15 13:34:35.396115,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/tech/ukraine-shows-off-capabilities-new-robotic-war-dogs-video,"Ukraine shows off capabilities of new drone-dropped, flamethrowing robotic war dogs: video","The Ukrainian Ministry of Defense shared a video of a robotic war dog being used in the field with a soldier, who was able to take advantage of the device's thermal imaging.",September 25,2024-10-15 13:34:35.492366,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/chinas-hesitation-discuss-russia-ukraine-war-raises-concerns-pro-moscow-stance,China's hesitation to discuss Russia-Ukraine war raises concerns of pro-Moscow stance,"China has displayed hesitance to engage in discussions about the Russia-Ukraine war, voicing reservations. The country has claimed to have a neutral stance.",May 31,2024-10-15 13:34:35.583600,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/dogs-war-britains-new-robots-aiding-ukraine-terrorizing-russia-drones-continue-dominating-battlefield,"Dogs of war: Britain's new robots aiding Ukraine, terrorizing Russia as drones continue dominating battlefield","The BAD2 drone can serve a range of roles, including reconnaissance and delivery of vital battlefield technology that can help tip a conflict in favor of Ukraine.",August 23,2024-10-15 13:34:35.672050,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/indian-pm-modi-visits-russia-visit-first-time-start-ukraine-war,Indian PM Modi visits Russia visit for first time since start of Ukraine war,"Indian Prime Minister Narendra Modi begins his first visit to Russia since Putin launched his invasion of Ukraine, complicating the relationship between India and Russia.",July 8,2024-10-15 13:34:35.754376,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/trump-shooting-plot-suspect-routh-interviewed-nyt-ukraine-war-efforts-2023-sounded-ridiculous,Trump shooting plot suspect Routh was interviewed by NYT on Ukraine war efforts in 2023: 'Sounded ridiculous',"The New York Times previously interviewed the man suspected of plotting to assassinate former President Trump, Ryan Routh, regarding his efforts in Ukraine.",September 16,2024-10-15 13:34:35.832624,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/trump-describes-how-he-could-solve-russia-ukraine-conflict-24-hours,Trump describes how he could solve Russia-Ukraine conflict in 24 hours,Former President Trump described his plan to stop the war in Ukraine within 24 hours of re-entering the White House in a Sunday interview with Fox News.,"July 16, 2023",2024-10-15 13:34:35.911174,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/hungarys-leader-meets-putin-moscow-discuss-ukraine-war-sparking-eu-criticism,"Hungary's leader meets Putin in Moscow to discuss Ukraine war, sparking EU criticism","Hungarian Prime Minister Viktor Orban met with Russian President Vladimir Putin to discuss the Ukraine war, drawing criticism from EU leaders against appeasement.",July 5,2024-10-15 13:34:35.987415,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/north-korean-troops-now-fighting-russia-ukraine-seoul-says,"North Korean troops now fighting for Russia in Ukraine, Seoul says","North Korea is now sending troops to fight and die in Ukraine alongside Russian soldiers, according to Seoul’s defense minister, Kim Yong-hyun.",5 days ago,2024-10-15 13:34:36.085305,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/john-kerry-russia-ukraine-war-climate-change,John Kerry fears Russia-Ukraine war will distract from climate change,John Kerry warned Wednesday that Russia’s war against Ukraine is going to distract the world from the climate change crisis.,"February 24, 2022",2024-10-15 13:34:36.172281,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/unity-g20-fails-differences-ukraine-war-russia-us-snub,"Unity at G20 fails over differences on Ukraine war, Russia, US snub each other","Tensions between world leaders remained heightened during G20 talks in Bali, Indonesia as top economies look to address the biggest problems facing the globe.","July 8, 2022",2024-10-15 13:34:36.247569,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/nearly-50000-russian-men-died-ukraine-war-nearly-9x-larger-than-russias-official-figure-new-study,"Nearly 50K Russian men have died in Ukraine war, nearly 9x larger than Russia's official figure: new study","Russia's military losses in Ukraine are nearly nine times larger than its government and Russian President Vladimir Putin are officially reporting, a new independent study found.","July 10, 2023",2024-10-15 13:34:36.326021,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/ukraine-edges-closer-european-union-membership-decade-war,Ukraine edges closer to European Union membership after decade of war,Ukraine is poised to take steps toward its European Union aspirations after a decade of war. The country sees membership as validation of its fight to embrace European values.,June 24,2024-10-15 13:34:36.401396,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/record-number-nato-members-reaching-defense-spending-goal-ukraine-war-persists,Record number of NATO members reach defense spending goal as Ukraine war persists,NATO Secretary-General Jens Stoltenberg said 23 of NATO's 32 member states are hitting the alliance's goal of spending at least 2% of their gross domestic product on defense.,June 18,2024-10-15 13:34:36.491673,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/us-leads-rest-of-the-world-196-billion-ukraine-war-russia,US leads the rest of the world with $196 billion given to Ukraine amid war with Russia,"The U.S. under President Biden's leadership continues to send money, military supplies and humanitarian aid to Ukraine as the country continues fighting Russia.","February 12, 2023",2024-10-15 13:34:36.573931,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/situation-in-ukraine-is-dire-as-ammunition-supplies-drop-on-us-europe-starvation-diet,"Situation in Ukraine is 'dire' as ammunition supplies drop on US, Europe 'starvation diet'",Ukraine is forced to choose between protecting civilians' infrastructure and bolstering its front lines as Russia adapts its war strategy and Congress fails to send Kyiv more defensive aid.,March 27,2024-10-15 13:34:36.664364,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/russia-ukraine-war-white-house-helping-facilitate-zelenskyy-protection,Russia-Ukraine war: White House still helping to 'facilitate' Zelenskyy protection,National Security advisor Jake Sullivan acknowledged that pre-war assessments suggested Russia would perform 'significantly' better than it has during the invasion of Ukraine.,"July 23, 2022",2024-10-15 13:34:36.757353,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/russias-war-ukraine-unlikely-end-2024-congress-plays-pivotal-role-direction-conflict-takes,Russia's war on Ukraine unlikely to end in 2024; Congress plays pivotal role in direction conflict takes,The coming year in Ukraine will depend largely on which side — Kyiv or Moscow — can mobilize its reinforcements sooner and in greater force while the other side struggles with morale.,February 23,2024-10-15 13:34:36.854387,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/category/world/world-regions/russia,Russia | Fox News,"The Russian Federation is the largest country in the world by area, spanning two continents. Following the Russian Revolution, the USSR was established, become the world’s first constitutionally socialist stated. It emerged as a recognized superpower and rival to the United States during the Cold War, but collapsed and dissolved in 1992. It has since rebuilt into the world’s 12th largest economy by GDP. It’s current president is Vladimir Putin.",9 hours ago,2024-10-15 13:34:36.950282,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/moscow-targeted-largest-drone-attack-war-ukraine-russian-officials,Moscow targeted with largest drone attack of war with Ukraine: Russian officials,Russian officials on Wednesday said air defenses deterred one of the largest Ukrainian drone strikes on Moscow since the war began in 2022.,August 21,2024-10-15 13:34:37.022359,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/russia-casualties-ukraine-war,Russia has suffered more casualties in Ukraine war than all other conflicts combined since WWII: Pentagon,"Russia has suffered some 600,000 casualties in its war with Ukraine — more than its losses in every conflict since World War II combined, according to U.S. officials.",4 days ago,2024-10-15 13:34:40.235599,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/biden-nato-chief-ukraine-war-prevented-obama-crimea-russia,"Biden, NATO head claim a stronger Obama response to Crimea invasion may have prevented Ukraine war",Outgoing NATO chief Jens Stoltenberg insisted the war in Ukraine may not have happened if the U.S. and NATO had a stronger response to Russia's invasion of Crimea in 2014.,4 days ago,2024-10-15 13:34:40.320368,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/category/world/conflicts/ukraine,Ukraine | Fox News,Ukraine,7 hours ago,2024-10-15 13:34:40.404064,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/media/russia-ukraine-conflict-war-us-will-cain,"In the Russia-Ukraine conflict, war should not be blind: Will Cain","Our leaders need to be rational when it comes to deciding whether to go to war, Fox News host says.","March 8, 2022",2024-10-15 13:34:40.488915,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/russian-invades-ukraine-largest-europe-attack-wwii,Russia invades Ukraine in largest European attack since WWII,"Russia invaded Ukraine on Thursday by land, air and sea in the largest military attack on European continents since WWII. Civilians are fleeing by trains and cars.","February 24, 2022",2024-10-15 13:34:40.579225,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/reporters-notebook-ukraine-war-one-year-on-human-tragedies-and-triumphs,"Reporter's Notebook: Ukraine war one year on, human tragedies and triumphs",Senior Fox News foreign affairs correspondent Greg Palkot reviews a year of reporting from the frontlines of Russia's war against Ukraine.,"February 21, 2023",2024-10-15 13:34:40.676360,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/opinion/ukraine-war-refugees,Ukraine war has taught us that we are all refugees now,The Ukraine war refugee crisis and my recent encounters with those caught up in it revealed horrors but also resiliency and even a sharp sense of humor.,"May 20, 2022",2024-10-15 13:34:40.764121,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/putin-warns-us-nato-risk-war-russia-long-range-strike-bans-lifted-ukraine,"Putin warns US, NATO risk war with Russia if long-range strike bans lifted for Ukraine",Russian President Vladimir Putin has issued another warning to the West they that risk being 'at war' with Moscow as the U.S. and the U.K. consider lifting strike bans on Ukraine's defensive capabilities.,September 13,2024-10-15 13:34:40.851980,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/biggest-twists-russia-ukraine-war-2023,The biggest twists in Russia-Ukraine war in 2023,"Russia faced infighting among its forces as ministry generals and mercenary forces butted heads, but Ukraine did not manage to make the gains it promised.",December 16,2024-10-15 13:34:40.937040,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/white-house-confirms-more-than-100b-in-taxpayer-resources-spent-on-ukraine,White House confirms more than $100B spent on Ukraine war,"EXCLUSIVE: The White House confirmed the Biden administration has spent more than $100 billion in taxpayer resources on the war in Ukraine, according to documents obtained by Fox News Digital.","September 12, 2023",2024-10-15 13:34:41.025307,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/focus-group-reacts-donald-trumps-claim-ukraine-war-dying-settled,Focus group reacts to Donald Trump's claim that Ukraine war is 'dying to be settled',"Republicans significantly backed former President Trump's Ukraine comments during Tuesday's debate, while Democrats appeared unmoved by his remarks and independents showed a slight drop-off.",September 11,2024-10-15 13:34:41.112700,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/tech/ukraine-shows-off-capabilities-new-robotic-war-dogs-video,"Ukraine shows off capabilities of new drone-dropped, flamethrowing robotic war dogs: video","The Ukrainian Ministry of Defense shared a video of a robotic war dog being used in the field with a soldier, who was able to take advantage of the device's thermal imaging.",September 25,2024-10-15 13:34:41.211529,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/chinas-hesitation-discuss-russia-ukraine-war-raises-concerns-pro-moscow-stance,China's hesitation to discuss Russia-Ukraine war raises concerns of pro-Moscow stance,"China has displayed hesitance to engage in discussions about the Russia-Ukraine war, voicing reservations. The country has claimed to have a neutral stance.",May 31,2024-10-15 13:34:41.302190,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/dogs-war-britains-new-robots-aiding-ukraine-terrorizing-russia-drones-continue-dominating-battlefield,"Dogs of war: Britain's new robots aiding Ukraine, terrorizing Russia as drones continue dominating battlefield","The BAD2 drone can serve a range of roles, including reconnaissance and delivery of vital battlefield technology that can help tip a conflict in favor of Ukraine.",August 23,2024-10-15 13:34:41.395817,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/indian-pm-modi-visits-russia-visit-first-time-start-ukraine-war,Indian PM Modi visits Russia visit for first time since start of Ukraine war,"Indian Prime Minister Narendra Modi begins his first visit to Russia since Putin launched his invasion of Ukraine, complicating the relationship between India and Russia.",July 8,2024-10-15 13:34:41.486646,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/trump-shooting-plot-suspect-routh-interviewed-nyt-ukraine-war-efforts-2023-sounded-ridiculous,Trump shooting plot suspect Routh was interviewed by NYT on Ukraine war efforts in 2023: 'Sounded ridiculous',"The New York Times previously interviewed the man suspected of plotting to assassinate former President Trump, Ryan Routh, regarding his efforts in Ukraine.",September 16,2024-10-15 13:34:41.572887,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/trump-describes-how-he-could-solve-russia-ukraine-conflict-24-hours,Trump describes how he could solve Russia-Ukraine conflict in 24 hours,Former President Trump described his plan to stop the war in Ukraine within 24 hours of re-entering the White House in a Sunday interview with Fox News.,"July 16, 2023",2024-10-15 13:34:41.677614,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/world/hungarys-leader-meets-putin-moscow-discuss-ukraine-war-sparking-eu-criticism,"Hungary's leader meets Putin in Moscow to discuss Ukraine war, sparking EU criticism","Hungarian Prime Minister Viktor Orban met with Russian President Vladimir Putin to discuss the Ukraine war, drawing criticism from EU leaders against appeasement.",July 5,2024-10-15 13:34:41.766427,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/north-korean-troops-now-fighting-russia-ukraine-seoul-says,"North Korean troops now fighting for Russia in Ukraine, Seoul says","North Korea is now sending troops to fight and die in Ukraine alongside Russian soldiers, according to Seoul’s defense minister, Kim Yong-hyun.",5 days ago,2024-10-15 13:34:41.855318,Ukraine War,-,Ukriane,-
Fox News,https://www.foxnews.com/politics/john-kerry-russia-ukraine-war-climate-change,John Kerry fears Russia-Ukraine war will distract from climate change,John Kerry warned Wednesday that Russia’s war against Ukraine is going to distract the world from the climate change crisis.,"February 24, 2022",2024-10-15 13:34:41.953530,Ukraine War,-,Ukriane,-
